Transaction_ID,Date,Year,Quarter,Month,Project_ID,Project_Name,Country,Location,Branch_or_Base,Donor_ID,Donor_Name,Grant_ID,Budget_Line_ID,Budget_Category,Budget_Line,Approved_Budget,Revised_Budget,Actual_Expenditure,Commitment,Forecast_Expenditure,Currency,Activity,Sector,Modality,Beneficiaries_Planned,Beneficiaries_Reached,Women,Men,Girls,Boys,Documentation_Status,Procurement_Status,Reporting_Status,Audit_Risk_Level,Compliance_Flag,Comments,Payment_Cycle,Transfer_Value,Households_Reached,Total_Cash_Transferred,PDM_Status,Distribution_Branch,Transfer_Modality,Donor_Deadline_Risk
"TXN-SYN-0061","2024-01-16","2024","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D004","UNICEF","G-UNIC-P001-2024","BL007","Health Services","Primary health service support","10619","11044","8725","1325","12038","USD","Health service support","Health","In-kind","1279","1036","352","280","218","186","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","Low"
"TXN-SYN-0062","2024-02-19","2024","Q1","February","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D005","USAID","G-USAI-P002-2024","BL008","Logistics & Transport","Vehicle rental and fuel","11998","12598","2268","1638","6300","USD","Cash assistance payment","CVA","Cash","1298","1064","362","287","223","192","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","170","231","39270","Pending","Lviv Branch","Prepaid card","Medium"
"TXN-SYN-0063","2024-03-22","2024","Q1","March","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D006","AECID","G-AECI-P003-2024","BL009","Training & Capacity Building","Branch and partner training","13377","12976","2465","1817","6877","EUR","Cash assistance payment","CVA","Cash","1317","1093","372","295","230","196","Partial","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","238","44030","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0064","2024-04-01","2024","Q2","April","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D007","EU Delegation","G-EUDE-P004-2024","BL010","Monitoring & Evaluation","PDM and field monitoring","14756","14461","2892","2169","8098","EUR","WASH service delivery","WASH","Service delivery","1336","1122","381","303","236","202","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Port Sudan Base","N/A","High"
"TXN-SYN-0065","2024-05-04","2024","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D008","Red Cross Movement","G-REDC-P005-2024","BL011","Administration","Office running costs","16135","15974","3355","479","7348","CHF","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","Low"
"TXN-SYN-0066","2024-06-07","2024","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D009","Private Foundation","G-PRIV-P006-2024","BL012","Audit & Compliance","External audit and compliance checks","17514","17514","3853","701","8582","USD","Health service support","Health","Support","1374","1182","402","319","248","213","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Medium"
"TXN-SYN-0067","2024-07-10","2024","Q3","July","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D010","Own Funds","G-OWNF-P001-2024","BL014","Indirect Costs","Indirect cost recovery","18893","19082","4389","954","9923","EUR","Health service support","Health","In-kind","1393","1212","412","327","255","218","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0068","2024-08-13","2024","Q3","August","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D001","ECHO","G-ECHO-P002-2024","BL001","Human Resources","National staff salaries","20272","20677","4962","1241","7857","EUR","Cash assistance payment","CVA","Cash","1412","1243","423","336","261","223","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","Cycle 1","140","270","37800","Pending","Lviv Branch","Prepaid card","Low"
"TXN-SYN-0069","2024-09-16","2024","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D002","BMZ","G-BMZ-P003-2024","BL003","Programme Supplies","Medical and programme supplies","21651","22301","5575","1561","9143","EUR","Cash assistance payment","CVA","Cash","1431","1274","433","344","268","229","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","Cycle 2","155","277","42935","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0070","2024-10-19","2024","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D003","GFFO","G-GFFO-P004-2024","BL004","CVA Transfers","Unconditional cash transfers","23030","23951","6227","1916","10538","EUR","Cash assistance payment","WASH","Service delivery","1450","1305","444","352","274","235","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","170","284","48280","In progress","Port Sudan Base","Prepaid card","Medium"
"TXN-SYN-0071","2024-11-22","2024","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D004","UNICEF","G-UNIC-P005-2024","BL005","CVA Transfers","Winter cash top-up","24409","25629","6920","2307","12046","USD","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0072","2024-12-01","2024","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D005","USAID","G-USAI-P006-2024","BL006","WASH Infrastructure","Water point rehabilitation","25788","25014","7004","2501","12507","USD","Health service support","Health","Support","1488","1369","465","370","287","247","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Low"
"TXN-SYN-0073","2024-01-04","2024","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D006","AECID","G-AECI-P001-2024","BL007","Health Services","Primary health service support","27167","26624","7721","2929","14111","EUR","Health service support","Health","In-kind","1507","1402","477","379","294","252","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","Low"
"TXN-SYN-0074","2024-02-07","2024","Q1","February","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D007","EU Delegation","G-EUDE-P002-2024","BL008","Logistics & Transport","Vehicle rental and fuel","28546","28261","8478","3391","15826","EUR","Cash assistance payment","CVA","Cash","1526","1434","488","387","301","258","Missing","In progress","On time","High","Review","Synthetic anonymised portfolio record","Cycle 3","110","312","34320","Pending","Lviv Branch","Prepaid card","High"
"TXN-SYN-0075","2024-03-10","2024","Q1","March","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D008","Red Cross Movement","G-REDC-P003-2024","BL009","Training & Capacity Building","Branch and partner training","29925","29925","9277","3890","17656","CHF","Cash assistance payment","CVA","Cash","1545","1468","499","396","308","265","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","125","319","39875","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0076","2024-04-13","2024","Q2","April","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D009","Private Foundation","G-PRIV-P004-2024","BL010","Monitoring & Evaluation","PDM and field monitoring","31304","31617","10117","4426","19602","USD","WASH service delivery","WASH","Service delivery","1564","907","308","245","190","164","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Port Sudan Base","N/A","Low"
"TXN-SYN-0077","2024-05-16","2024","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D010","Own Funds","G-OWNF-P005-2024","BL011","Administration","Office running costs","32683","33337","11001","5001","21669","EUR","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","Low"
"TXN-SYN-0078","2024-06-19","2024","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D001","ECHO","G-ECHO-P006-2024","BL012","Audit & Compliance","External audit and compliance checks","34062","35084","11929","1053","19297","EUR","Health service support","Health","Support","1602","961","327","259","202","173","Partial","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Medium"
"TXN-SYN-0079","2024-07-22","2024","Q3","July","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D002","BMZ","G-BMZ-P001-2024","BL014","Indirect Costs","Indirect cost recovery","35441","36859","12901","1474","21378","EUR","Health service support","Health","In-kind","1621","989","336","267","208","178","Missing","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0080","2024-08-01","2024","Q3","August","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D003","GFFO","G-GFFO-P002-2024","BL001","Human Resources","National staff salaries","36820","38661","13918","1933","23583","EUR","Cash assistance payment","CVA","Cash","1640","1017","346","275","214","182","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 1","80","221","17680","Pending","Lviv Branch","Prepaid card","Low"
"TXN-SYN-0081","2024-09-04","2024","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D004","UNICEF","G-UNIC-P003-2024","BL003","Programme Supplies","Medical and programme supplies","38199","37053","13710","2223","23714","USD","Cash assistance payment","CVA","Cash","1659","1045","355","282","219","189","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 2","95","227","21565","Completed","Warsaw Branch","Mobile money","Low"
"TXN-SYN-0082","2024-10-07","2024","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D005","USAID","G-USAI-P004-2024","BL004","CVA Transfers","Unconditional cash transfers","39578","38786","14739","2715","25987","USD","Cash assistance payment","WASH","Service delivery","1678","1074","365","290","226","193","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","110","233","25630","In progress","Port Sudan Base","Prepaid card","Medium"
"TXN-SYN-0083","2024-11-10","2024","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D006","AECID","G-AECI-P005-2024","BL005","CVA Transfers","Winter cash top-up","40957","40547","15813","3244","28383","EUR","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Partial","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","125","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0084","2024-12-13","2024","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D007","EU Delegation","G-EUDE-P006-2024","BL006","WASH Infrastructure","Water point rehabilitation","42336","42336","16934","3810","30905","EUR","Health service support","Health","Support","1716","1133","385","306","238","204","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","High"
"TXN-SYN-0085","2024-01-16","2024","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D008","Red Cross Movement","G-REDC-P001-2024","BL007","Health Services","Primary health service support","43715","44152","18102","4415","26049","CHF","Health service support","Health","In-kind","1735","1162","395","314","244","209","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","Low"
"TXN-SYN-0086","2024-02-19","2024","Q1","February","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D009","Private Foundation","G-PRIV-P002-2024","BL008","Logistics & Transport","Vehicle rental and fuel","45094","45996","19318","5060","28518","USD","Cash assistance payment","CVA","Cash","1754","1193","406","322","251","214","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","170","259","44030","Pending","Lviv Branch","Prepaid card","Medium"
"TXN-SYN-0087","2024-03-22","2024","Q1","March","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D010","Own Funds","G-OWNF-P003-2024","BL009","Training & Capacity Building","Branch and partner training","46473","47867","20583","5744","31114","EUR","Cash assistance payment","CVA","Cash","1773","1223","416","330","257","220","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","266","49210","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0088","2024-04-01","2024","Q2","April","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D001","ECHO","G-ECHO-P004-2024","BL010","Monitoring & Evaluation","PDM and field monitoring","47852","49766","21897","6470","33841","EUR","WASH service delivery","WASH","Service delivery","1792","1254","426","339","263","226","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Port Sudan Base","N/A","Low"
"TXN-SYN-0089","2024-05-04","2024","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D002","BMZ","G-BMZ-P005-2024","BL011","Administration","Office running costs","49231","51693","23262","7237","36702","EUR","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","High"
"TXN-SYN-0090","2024-06-07","2024","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D003","GFFO","G-GFFO-P006-2024","BL012","Audit & Compliance","External audit and compliance checks","50610","49092","22582","7364","36328","EUR","Health service support","Health","Support","1830","1318","448","356","277","237","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Medium"
